,Unnamed: 0,user_id,age,Language,city,state,country
18051,18051,202711,30.0,9,westminster,texas,usa
18052,18052,202997,34.74389988072476,9,vancouver,british columbia,canada
18054,18054,204391,33.0,9,louisville,kentucky,usa
18055,18055,204809,52.0,9,dallas,texas,usa
18057,18057,205538,34.74389988072476,9,parksville,british columbia,canada
18061,18061,206877,34.74389988072476,9,brownsville,texas,usa
18063,18063,207873,34.74389988072476,9,deer park,new york,usa
18064,18064,208248,45.0,9,toronto,ontario,canada
18065,18065,208435,24.0,9,schaumburg,illinois,usa
18066,18066,208700,35.0,9,ann arbor,michigan,usa
18067,18067,208723,49.0,9,plymouth,michigan,usa
18069,18069,208934,52.0,9,healdsburg,california,usa
18070,18070,209919,51.0,9,glenn,california,usa
18071,18071,210315,34.74389988072476,9,berkley,michigan,usa
18075,18075,211121,34.74389988072476,9,newyork,new york,usa
18079,18079,212850,34.74389988072476,9,lake forest,illinois,usa
18086,18086,220370,30.0,9,chicago,illinois,usa
18089,18089,222834,32.0,9,vancouver,british columbia,canada
18092,18092,223544,33.0,9,richmond,virginia,usa
18093,18093,224120,34.74389988072476,9,san mateo,california,usa
18097,18097,225275,34.74389988072476,9,edmonton,alberta,canada
18098,18098,226126,34.74389988072476,9,hamilton,",",
18099,18099,226172,34.74389988072476,9,st louis,missouri,usa
18100,18100,226423,32.0,9,hillsboro,oregon,usa
18104,18104,226920,34.74389988072476,9,fort collins,colorado,usa
18108,18108,227452,45.0,9,madison,mississippi,usa
18110,18110,229971,34.74389988072476,9,st. louis,missouri,usa
18112,18112,231422,34.74389988072476,9,syosset,new york,usa
18113,18113,231820,34.74389988072476,9,catonsville,maryland,usa
18117,18117,233495,34.74389988072476,9,westchester county,new york,usa
18122,18122,239028,34.74389988072476,9,charleston,oregon,usa
18126,18126,242178,25.0,9,oak harbor,",",
18131,18131,244456,34.74389988072476,9,beaverton,oregon,usa
18132,18132,244891,34.74389988072476,9,washington,dc,"dc, usa"
18140,18140,249536,33.0,9,aransas pass,texas,usa
18141,18141,249632,34.74389988072476,9,austin,texas,usa
18142,18142,249688,34.74389988072476,9,st. peter,minnesota,usa
18143,18143,250307,47.0,9,chelsea,michigan,usa
18144,18144,250342,29.0,9,new hope,minnesota,usa
18147,18147,251637,46.0,9,abiquiu,new mexico,usa
18148,18148,252705,34.74389988072476,9,chicago,illinois,usa
18152,18152,254403,37.0,9,seattle,washington,usa
18154,18154,255186,36.0,9,ridgewood,new jersey,usa
18159,18159,259392,34.74389988072476,9,sioux falls,south dakota,usa
18160,18160,260217,45.0,9,wenatchee,washington,usa
18161,18161,260332,55.0,9,rochester,minnesota,usa
18162,18162,260749,34.74389988072476,9,toronto,ontario,canada
18167,18167,264974,21.0,9,plainfield,illinois,usa
18169,18169,265865,34.74389988072476,9,seminole,texas,usa
18172,18172,266466,45.0,9,kenmore,washington,usa
18173,18173,266944,58.0,9,warwick,new york,usa
18177,18177,269554,33.0,9,gloucester,massachusetts,usa
18178,18178,270512,34.74389988072476,9,seagraves,texas,usa
18179,18179,270522,34.74389988072476,9,mobile,alabama,usa
18183,18183,271155,34.74389988072476,9,caddo,",",
18189,18189,275118,34.74389988072476,9,zelienople,pennsylvania,usa
18192,18192,278122,34.74389988072476,9,calgary,alberta,canada
18203,18203,20680,41.0,en,los angeles,california,usa
18208,18208,30657,34.74389988072476,en,grandville,michigan,usa
18212,18212,34523,34.74389988072476,en,kalamazoo,michigan,usa
18219,18219,44788,25.0,en,ashland,new hampshire,usa
18220,18220,47609,34.0,en,lubbock,texas,usa
18226,18226,61107,41.0,en,jamaica plain,massachusetts,usa
18227,18227,66953,34.74389988072476,en,chicago,illinois,usa
18234,18234,87820,49.0,en,aloha,oregon,usa
18235,18235,88131,34.74389988072476,en,cary,north carolina,usa
18237,18237,91130,39.0,en,mcleansville,north carolina,usa
18247,18247,113663,34.74389988072476,en,ocala,",",
18256,18256,134684,28.0,en,fort collins,colorado,usa
18259,18259,139090,44.0,en,southlake,texas,usa
18261,18261,145699,27.0,en,london,england,united kingdom
18266,18266,156510,50.0,en,surrey,british columbia,canada
18276,18276,171134,46.0,en,den haag,zuid-holland,netherlands
18282,18282,182403,35.0,en,memphis,tennessee,usa
18285,18285,188878,34.74389988072476,en,kentwood,michigan,usa
18287,18287,190729,34.74389988072476,en,spencerport,new york,usa
18288,18288,190784,34.74389988072476,en,windsor,nova scotia,canada
18289,18289,198809,66.0,en,oregon city,oregon,usa
18291,18291,201206,36.0,en,milpitas,california,usa
18295,18295,209272,50.0,en,charleston,west virginia,usa
18300,18300,219910,34.74389988072476,en,halifax,nova scotia,canada
18302,18302,224118,34.74389988072476,en,seattle,washington,usa
18310,18310,242143,34.74389988072476,en,fort frances,ontario,canada
18313,18313,255141,50.0,en,minneapolis,minnesota,usa
18315,18315,256110,43.0,en,havelock,north carolina,usa
18317,18317,257699,35.0,en,trussville,alabama,usa
18318,18318,259745,34.74389988072476,en,campbell river,british columbia,canada
18322,18322,267642,49.0,en,lebanon,tennessee,usa
18323,18323,268593,34.74389988072476,en,pittsburgh,pennsylvania,usa
18326,18326,277706,34.74389988072476,en,lancaster,pennsylvania,usa
18329,18329,5333,49.0,en,rotterdam,rotterdam,netherlands
18330,18330,5483,20.0,en,bayan lepas,penang,malaysia
18340,18340,17262,34.74389988072476,en,cleburne,texas,usa
18346,18346,21075,54.0,en,hightstown,new jersey,usa
18351,18351,30868,34.74389988072476,en,whittier,california,usa
18352,18352,30989,55.0,en,hull,georgia,usa
18356,18356,32802,34.74389988072476,en,courtenay,british columbia,canada
18358,18358,35188,34.74389988072476,en,novato,california,usa
18360,18360,37605,30.0,en,south bend,indiana,usa
18367,18367,46651,42.0,en,leesburg,florida,usa
18369,18369,49053,34.74389988072476,en,atlanta,georgia,usa
18371,18371,52616,34.74389988072476,en,lawrence,kansas,usa
18376,18376,58224,34.74389988072476,en,lake park,georgia,usa
18380,18380,62582,37.0,en,friendswood,texas,usa
18383,18383,63591,34.74389988072476,en,vancouver,british columbia,canada
18384,18384,64608,32.0,en,barberton,ohio,usa
18391,18391,77679,56.0,en,st. louis,missouri,usa
18395,18395,87760,34.74389988072476,en,eagle river,alaska,usa
18396,18396,90391,41.0,en,queens,new york,usa
18399,18399,97423,27.0,en,belle plaine,minnesota,usa
18400,18400,97587,45.0,en,toronto,ontario,canada
18406,18406,109126,39.0,en,simsbury,"connecticut,",
18408,18408,109971,71.0,en,noblesville,indiana,usa
18410,18410,110508,21.0,en,gelsenkirchen,nordrhein-westfalen,germany
18411,18411,112987,37.0,en,hartford,",",
18415,18415,115503,34.74389988072476,en,orlando,florida,usa
18424,18424,133284,41.0,en,atlanta,georgia,usa
18428,18428,138202,34.74389988072476,en,surrey,british columbia,canada
18433,18433,153920,41.0,en,san diego,california,usa
18437,18437,158594,34.74389988072476,en,north ryde,new south wales,australia
18439,18439,161928,32.0,en,toronto,ontario,canada
18443,18443,169580,34.74389988072476,en,dayton,ohio,usa
18444,18444,170966,36.0,en,port mcneill,british columbia,canada
18454,18454,185254,30.0,en,deleon,texas,usa
18460,18460,193350,34.74389988072476,en,streamwood,illinois,usa
18461,18461,193778,34.74389988072476,en,dallas,georgia,usa
18467,18467,204998,34.74389988072476,en,urbana,illinois,usa
18469,18469,208474,57.0,en,tucson,arizona,usa
18473,18473,217173,25.0,en,palo alto,california,usa
18475,18475,221870,45.0,en,oelwein,iowa,usa
18483,18483,231351,34.0,en,methuen,massachusetts,usa
18487,18487,235523,38.0,en,cumberland,rhode island,usa
18489,18489,237175,32.0,en,grand rapids,michigan,usa
18491,18491,242999,34.74389988072476,en,coatesville,pennsylvania,usa
18492,18492,243863,50.0,en,akron,ohio,usa
18494,18494,248909,34.74389988072476,en,tallahassee,florida,usa
18497,18497,253771,49.0,en,palm springs,florida,usa
18507,18507,270780,39.0,en,tujunga,california,usa
18519,18519,28096,44.0,9,prescott,arizona,usa
18521,18521,85486,48.0,9,gridley,california,usa
18534,18534,176975,24.0,9,myrtle beach,south carolina,usa
18557,18557,133868,36.0,9,sun city,california,usa
18560,18560,172131,34.74389988072476,9,savannah,georgia,usa
18564,18564,229673,34.74389988072476,9,claremont,new hampshire,usa
18567,18567,250399,34.74389988072476,9,stoneham,massachusetts,usa
18568,18568,256844,36.0,9,gulfport,mississippi,usa
18574,18574,91002,37.0,en,anytown,new york,usa
18577,18577,143236,46.0,en,maryland heights,missouri,usa
18578,18578,144280,25.0,en,michigan city,indiana,usa
18583,18583,4024,34.74389988072476,9,nixa,missouri,usa
18584,18584,8053,34.74389988072476,9,reno,nevada,usa
18585,18585,8054,34.74389988072476,9,reno,nevada,usa
18588,18588,10339,34.74389988072476,9,twinsburg,ohio,usa
18590,18590,14208,34.74389988072476,9,sunnyvale,california,usa
18591,18591,15700,46.0,9,ponte vedra beach,florida,usa
18592,18592,16095,35.0,9,rantoul,illinois,usa
18594,18594,19592,34.74389988072476,9,grass valley,california,usa
18595,18595,22813,34.74389988072476,9,grimsby,ontario,canada
18597,18597,24846,56.0,9,kingsburg,california,usa
18601,18601,29101,38.0,9,bolivar,missouri,usa
18606,18606,32964,37.0,9,south lyon,michigan,usa
18609,18609,37666,23.0,9,glendive,montana,usa
18614,18614,54628,34.74389988072476,9,stockton,missouri,usa
18616,18616,55322,38.0,9,homer,alaska,usa
18620,18620,68498,34.74389988072476,9,hamburg,hamburg,germany
18621,18621,70435,34.74389988072476,9,portland,oregon,usa
18623,18623,80557,18.0,9,north oaks,",",
18628,18628,91751,34.74389988072476,9,leesburg,florida,usa
18631,18631,93177,34.74389988072476,9,lodi,california,usa
18632,18632,100223,34.74389988072476,9,st. george,south carolina,usa
18637,18637,111807,34.74389988072476,9,houston,texas,usa
18638,18638,113334,40.0,9,calgary,alberta,canada
18639,18639,113425,47.0,9,chicago,illinois,usa
18641,18641,115888,40.0,9,cleveland,ohio,usa
18643,18643,117773,61.0,9,verbena,alabama,usa
18644,18644,120712,58.0,9,kenosha,wisconsin,usa
18645,18645,123220,25.0,9,elkton,"maryland,",
18653,18653,137118,34.74389988072476,9,lancaster,texas,usa
18654,18654,137267,36.0,9,dobson,north carolina,usa
18658,18658,142671,59.0,9,montrose,colorado,usa
18659,18659,144229,25.0,9,edmonton,alberta,canada
18669,18669,156606,34.74389988072476,9,new york,new york,usa
18671,18671,165089,38.0,9,twinsburg,ohio,usa
18672,18672,168139,34.74389988072476,9,philadelphia,pennsylvania,usa
18675,18675,185087,41.0,9,slatington,pennsylvania,usa
18678,18678,194605,41.0,9,stroudsburg,pennsylvania,usa
18679,18679,195965,34.74389988072476,9,sandy,utah,usa
18681,18681,198507,58.0,9,anderson,south carolina,usa
18684,18684,200643,21.0,9,austin,texas,usa
18690,18690,210077,55.0,9,houston,texas,usa
18692,18692,212895,32.0,9,manassas,virginia,usa
18694,18694,214394,66.0,9,rogersville,alabama,usa
18696,18696,216302,34.74389988072476,9,greenville,illinois,usa
18701,18701,226117,55.0,9,saskatoon,saskatchewan,canada
18704,18704,233599,27.0,9,puyallup,washington,usa
18712,18712,249695,35.0,9,halifax,nova scotia,canada
18714,18714,252007,35.0,9,mainz,rheinland-pfalz,germany
18715,18715,252343,34.74389988072476,9,durango,colorado,usa
18717,18717,255485,34.74389988072476,9,cedar crest,new mexico,usa
18718,18718,256557,52.0,9,wayland,michigan,usa
18719,18719,256948,34.74389988072476,9,the woodlands,texas,usa
18722,18722,267061,34.74389988072476,9,cedar rapids,iowa,usa
18723,18723,267713,56.0,9,san francisco,california,usa
18727,18727,3331,60.0,en,mckeesport,pennsylvania,usa
18729,18729,3840,46.0,en,meriden,connecticut,usa
18733,18733,9408,34.0,en,waipahu,hawaii,usa
18734,18734,10699,34.74389988072476,en,victoria,british columbia,canada
18735,18735,10951,62.0,en,cape canaveral,florida,usa
18738,18738,14418,47.0,en,east meadow,new york,usa
18739,18739,20428,34.74389988072476,en,salem,oregon,usa
18740,18740,20921,34.74389988072476,en,oklahoma city,oklahoma,usa
18743,18743,25792,29.0,en,edmonton,alberta,canada
18750,18750,31948,49.0,en,sullivan,missouri,usa
18754,18754,33585,41.0,en,palmdale,california,usa
18761,18761,40277,48.0,en,cincinnati,ohio,usa
18763,18763,41721,34.74389988072476,en,las vegas,nevada,usa
18766,18766,43323,34.74389988072476,en,san diego,california,usa
18767,18767,44052,34.74389988072476,en,sacramento,california,usa
18772,18772,53345,38.0,en,pontiac,michigan,usa
18773,18773,54624,34.0,en,wichita,kansas,usa
18775,18775,55065,31.0,en,columbus,mississippi,usa
18783,18783,67663,47.0,en,wrightstown,",",
18787,18787,71196,34.74389988072476,en,clarksville,tennessee,usa
18788,18788,72190,34.74389988072476,en,durango,colorado,usa
18793,18793,85616,25.0,en,san diego,california,usa
18794,18794,85766,41.0,en,corbin,kentucky,usa
18798,18798,90614,30.0,en,warren,michigan,usa
18799,18799,90809,62.0,en,cary,north carolina,usa
18800,18800,92184,34.74389988072476,en,san fernando valley,california,usa
18811,18811,110890,34.74389988072476,en,tempe,arizona,usa
18816,18816,121594,63.0,en,columbia,south carolina,usa
18817,18817,123676,36.0,en,hollister,california,usa
18826,18826,145012,34.74389988072476,en,hanover,pennsylvania,usa
18828,18828,145501,56.0,en,bronx,new york,usa
18830,18830,148695,26.0,en,palm desert,california,usa
18832,18832,150817,48.0,en,sydney,new south wales,australia
18838,18838,156586,38.0,en,mclean,virginia,usa
18839,18839,157925,65.0,en,naples,florida,usa
18840,18840,159783,55.0,en,mexico,missouri,usa
18849,18849,168763,34.74389988072476,en,beaverton,oregon,usa
18850,18850,170610,47.0,en,inglis,florida,usa
18856,18856,181948,47.0,en,elk grove,california,usa
18858,18858,184629,34.74389988072476,en,tucson,arizona,usa
18859,18859,187024,71.0,en,oklahoma city,oklahoma,usa
18865,18865,193819,34.74389988072476,en,chillicothe,illinois,usa
18866,18866,194602,34.74389988072476,en,pt angeles,washington,usa
18874,18874,204636,15.0,en,crestwood,kentucky,usa
18878,18878,208451,34.74389988072476,en,birmingham,",",
18879,18879,208591,40.0,en,menomonee falls,wisconsin,usa
18881,18881,208963,29.0,en,chesapeake,virginia,usa
18884,18884,210314,45.0,en,elburn,illinois,usa
18887,18887,213047,34.74389988072476,en,north aurora,illinois,usa
18894,18894,227249,52.0,en,shreveport,louisiana,usa
18896,18896,228692,76.0,en,surprise,arizona,usa
18898,18898,230626,34.74389988072476,en,camden,",",
18899,18899,230627,44.0,en,angleton,texas,usa
18900,18900,231177,37.0,en,belfry,kentucky,usa
18901,18901,231205,26.0,en,sabina,ohio,usa
18902,18902,231823,34.74389988072476,en,614 cricket court,alberta,canada
18904,18904,233648,58.0,en,sanford,florida,usa
18905,18905,234032,47.0,en,calgary,alberta,canada
18911,18911,238024,34.74389988072476,en,sugar land,texas,usa
18912,18912,239033,27.0,en,portales,new mexico,usa
18915,18915,243312,36.0,en,ann arbor,michigan,usa
18916,18916,244067,39.0,en,kent,washington,usa
18924,18924,257312,34.74389988072476,en,brampton,ontario,canada
18928,18928,266387,44.0,en,overland park,kansas,usa
18929,18929,266650,35.0,en,plant city,florida,usa
18931,18931,270416,46.0,en,downers grove,illinois,usa
18932,18932,270661,44.0,en,wooster,ohio,usa
18934,18934,275967,34.74389988072476,en,palm beach gardens,florida,usa
18935,18935,277523,62.0,en,woodstock,virginia,usa
18941,18941,23061,27.0,9,burlington,vermont,usa
18945,18945,31668,28.0,9,medowie,",",
18954,18954,64600,60.0,9,north aurora,illinois,usa
18955,18955,68383,35.0,9,studio city,california,usa
18959,18959,76530,55.0,9,santa clarita,california,usa
18965,18965,88830,34.74389988072476,9,utica,new york,usa
18968,18968,90014,54.0,9,baltimore,maryland,usa
18971,18971,101339,34.74389988072476,9,rowland heights,california,usa
18973,18973,107879,29.0,9,seattle,washington,usa
18979,18979,134617,28.0,9,silver spring,maryland,usa
18982,18982,142583,34.74389988072476,9,el cajon,california,usa
18985,18985,159485,34.74389988072476,9,winston-salem,north carolina,usa
18989,18989,173027,47.0,9,simsbury,connecticut,usa
18994,18994,189392,26.0,9,madison,wisconsin,usa
18995,18995,193984,34.74389988072476,9,rural hall,north carolina,usa
18996,18996,200585,18.0,9,porto alegre,rio grande do sul,brazil
18998,18998,207092,43.0,9,west granby,connecticut,usa
19000,19000,219670,23.0,9,chicago,illinois,usa
19001,19001,220512,30.0,9,chicago,illinois,usa
19003,19003,225938,46.0,9,lancaster,california,usa
19004,19004,227202,26.0,9,aurora,colorado,usa
19009,19009,238607,24.0,9,pineville,north carolina,usa
19012,19012,249407,22.0,9,nashville,tennessee,usa
19016,19016,272680,31.0,9,tariffville,connecticut,usa
19019,19019,1596,51.0,en,jackson,tennessee,usa
19020,19020,5499,60.0,en,lakeland,"tennessee,",
19025,19025,11940,52.0,en,maitland,florida,usa
19027,19027,18836,40.0,en,herkimer,new york,usa
19030,19030,22632,29.0,en,whitecourt,arizona,canada
19031,19031,22988,76.0,en,greensboro,north carolina,usa
19033,19033,28454,50.0,en,portland,maine,usa
19036,19036,33281,20.0,en,brentwood,missouri,usa
19042,19042,41228,41.0,en,dayton,ohio,usa
19054,19054,60336,49.0,en,raynham,massachusetts,usa
19056,19056,60870,28.0,en,hillsboro,oregon,usa
19057,19057,62078,34.74389988072476,en,chester,new york,usa
19063,19063,68579,46.0,en,san carlos,california,usa
19070,19070,86488,38.0,en,madison,alabama,usa
19079,19079,110040,23.0,en,philadelphia,pennsylvania,usa
19080,19080,112243,34.74389988072476,en,honolulu,hawaii,usa
19090,19090,127651,43.0,en,west palm beach,florida,usa
19093,19093,132162,34.74389988072476,en,spokane,washington,usa
19094,19094,134858,39.0,en,mason,ohio,usa
19096,19096,139109,27.0,en,havelock,north carolina,usa
19098,19098,143672,54.0,en,paramus,new jersey,usa
19101,19101,148175,67.0,en,salem,oregon,usa
19104,19104,156128,45.0,en,bettendorf,iowa,usa
19107,19107,164193,64.0,en,crossville,tennessee,usa
19109,19109,165709,28.0,en,anchorage,alaska,usa
19111,19111,166540,34.74389988072476,en,lansdale,pennsylvania,usa
19112,19112,174600,41.0,en,piedmont,west virginia,usa
