,Unnamed: 0,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_m,Summary,Language,Category,city,state,country
3710,36066,22912,"lake ridge, virginia, usa",37.0,0451526279,10,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,lake ridge,virginia,usa
3711,36067,25311,"durham, north carolina, usa",34.74389988072476,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,durham,north carolina,usa
3712,36068,35859,"duluth, minnesota, usa",34.74389988072476,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,duluth,minnesota,usa
3713,36069,43246,"toronto, ontario, canada",36.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,toronto,ontario,canada
3714,36070,48037,"delaware water gap, pennsylvania, usa",16.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,delaware water gap,pennsylvania,usa
3715,36071,57108,"new york, new york, usa",38.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,new york,new york,usa
3716,36072,68185,"virginia beach, virginia, usa",22.0,0451526279,8,Emma (Signet Classics (Paperback)),Jane Austen,1996.0,Signet Classics,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,"A timeless coming-of-age story follows the adventures of the self-
assured and accomplished Emma, a twenty-one-year-old girl of privilege
who believes she is immune to romance and has several chaotic and
often humorous experiences. Reissue.",en,Fiction,virginia beach,virginia,usa
3717,36093,254,"minneapolis, minnesota, usa",24.0,0451526341,8,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,minneapolis,minnesota,usa
3718,36094,4215,"regensburg, bavaria, germany",34.74389988072476,0451526341,8,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,regensburg,bavaria,germany
3719,36095,5922,"bozeman, montana, usa",19.0,0451526341,9,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,bozeman,montana,usa
3720,36096,7346,"sunnyvale, california, usa",49.0,0451526341,8,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,sunnyvale,california,usa
3721,36097,10047,"big lake, minnesota, usa",20.0,0451526341,9,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,big lake,minnesota,usa
3722,36098,11676,"n/a, n/a, n/a",34.74389988072476,0451526341,10,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,,,
3723,36099,14232,"paris, paris, france",23.0,0451526341,9,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,paris,paris,france
3724,36100,14768,"corvallis, oregon, usa",24.0,0451526341,9,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,corvallis,oregon,usa
3725,36101,15408,"cary, north carolina, usa",34.0,0451526341,8,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,cary,north carolina,usa
3726,36102,17836,"bloomington, indiana, usa",17.0,0451526341,7,Animal Farm,George Orwell,2004.0,Signet,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,"A satire on totalitarianism in which farm animals overthrow their
human owner and set up their own government",en,Fiction,bloomington,indiana,usa
3727,36257,254,"minneapolis, minnesota, usa",24.0,0451628276,8,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3728,36258,11676,"n/a, n/a, n/a",34.74389988072476,0451628276,7,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,,,
3729,36259,20794,"great barrington, massachusetts, usa",31.0,0451628276,7,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,great barrington,massachusetts,usa
3730,36260,87555,"lexington, kentucky, usa",31.0,0451628276,8,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,lexington,kentucky,usa
3731,36261,140036,"milford, michigan, usa",35.0,0451628276,8,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,milford,michigan,usa
3732,36262,200643,"austin, texas, usa",21.0,0451628276,8,Great Dialogues of Plato,W.H.D. Rouse,1990.0,Signet Book,http://images.amazon.com/images/P/0451628276.01.MZZZZZZZ.jpg,9,9,9,austin,texas,usa
3733,36263,254,"minneapolis, minnesota, usa",24.0,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,minneapolis,minnesota,usa
3734,36264,424,"portland, oregon, usa",29.0,0452277337,7,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,portland,oregon,usa
3735,36265,3005,"mountain view, california, usa",34.74389988072476,0452277337,5,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,mountain view,california,usa
3736,36266,6575,"seattle, washington, usa",34.74389988072476,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,seattle,washington,usa
3737,36267,7915,"st. paul, minnesota, usa",34.74389988072476,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,st. paul,minnesota,usa
3738,36268,10239,"ocala, florida, usa",31.0,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,ocala,florida,usa
3739,36269,11601,"brooklyn, new york, usa",34.74389988072476,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,brooklyn,new york,usa
3740,36270,11676,"n/a, n/a, n/a",34.74389988072476,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,,,
3741,36271,13503,"nashville, tennessee, usa",31.0,0452277337,10,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,nashville,tennessee,usa
3742,36272,14422,"apple valley, minnesota, usa",34.74389988072476,0452277337,8,Le Divorce (William Abrahams Book),Diane Johnson,1997.0,Plume Books,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",en,Fiction,apple valley,minnesota,usa
3743,36325,254,"minneapolis, minnesota, usa",24.0,0486415864,8,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,minneapolis,minnesota,usa
3744,36326,16795,"mechanicsville, maryland, usa",47.0,0486415864,8,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,mechanicsville,maryland,usa
3745,36327,36606,"san marcos, california, usa",39.0,0486415864,8,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,san marcos,california,usa
3746,36328,121251,"galt, california, usa",41.0,0486415864,8,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,galt,california,usa
3747,36329,209516,"felixstowe, suffolk, united kingdom",57.0,0486415864,10,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,felixstowe,suffolk,united kingdom
3748,36330,244286,"howell, new jersey, usa",22.0,0486415864,8,Great Expectations (Dover Thrift Editions),Charles Dickens,2001.0,Dover Publications,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,"In this unflaggingly suspenseful story of aspirations and moral
redemption, humble, orphaned Pip, a ward of his short-tempered older
sister and her husband, Joe, is apprenticed to the dirty work of the
forge but dares to dream of becoming a ...",en,Fiction,howell,new jersey,usa
3749,36331,254,"minneapolis, minnesota, usa",24.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
3750,36332,11993,"lakewood, colorado, usa",37.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,lakewood,colorado,usa
3751,36333,13552,"cordova, tennessee, usa",32.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,cordova,tennessee,usa
3752,36334,16916,"hackettstown, new jersey, usa",53.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,hackettstown,new jersey,usa
3753,36335,21659,"san jose, california, usa",31.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,san jose,california,usa
3754,36336,29855,"morris, connecticut, usa",53.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,morris,connecticut,usa
3755,36337,30261,"manchester, missouri, usa",27.0,0515090379,8,Separate Beds,Lavyrle Spencer,1995.0,Jove Books,http://images.amazon.com/images/P/0515090379.01.MZZZZZZZ.jpg,9,9,9,manchester,missouri,usa
